state,year,month,collection_centres,estimated_generation,estimated_collected,collection_percentage,recycling_efficiency_score,growth_rate,demand_level,priority_level
Tamil Nadu,2018,12,162,820.35,191.52,23.35,23.35,15.95,Medium,Medium
Tamil Nadu,2019,12,162,3690.86,747.64,20.26,20.26,349.91,Medium,High
Tamil Nadu,2020,12,162,8209.19,2201.16,26.81,26.81,122.42,High,Low
Tamil Nadu,2021,12,162,12858.73,3347.76,26.03,26.03,56.64,High,Medium
Tamil Nadu,2022,12,162,3845.41,992.34,25.81,25.81,-70.09,Medium,Medium
Tamil Nadu,2023,12,162,11323.9,2763.51,24.4,24.4,194.48,High,Medium
Tamil Nadu,2024,12,162,19520.97,5134.3,26.3,26.3,72.39,High,Medium
Telangana,2017,1,97,1672.31,169.26,10.12,10.12,0.0,Medium,High
Telangana,2018,1,97,836.3,185.2,22.14,22.15,-49.99,Medium,Medium
Telangana,2019,1,97,6100.4,1417.63,23.24,23.24,629.45,High,Medium
Telangana,2020,1,97,6386.43,1724.21,27.0,27.0,4.69,High,Low
Telangana,2021,1,97,3244.11,910.81,28.08,28.08,-49.2,Medium,Low
Telangana,2022,1,97,3926.8,985.47,25.1,25.1,21.04,Medium,Medium
Telangana,2023,1,97,3846.81,958.72,24.92,24.92,-2.04,Medium,Medium
Telangana,2024,1,97,4203.71,1097.19,26.1,26.1,9.28,High,Medium
Telangana,2017,2,97,1540.3,140.15,9.1,9.1,0.0,Medium,High
Telangana,2018,2,97,944.01,211.74,22.43,22.43,-38.71,Medium,Medium
Telangana,2019,2,97,1267.22,253.04,19.97,19.97,34.24,Medium,High
Telangana,2020,2,97,2443.21,625.31,25.59,25.59,92.8,Medium,Medium
Telangana,2021,2,97,5267.91,1301.97,24.72,24.72,115.61,High,Medium
Telangana,2022,2,97,3780.31,994.53,26.31,26.31,-28.24,Medium,Medium
Telangana,2023,2,97,4770.76,1270.55,26.63,26.63,26.2,High,Medium
Telangana,2024,2,97,14664.21,4136.1,28.21,28.21,207.38,High,Low
Telangana,2017,3,97,3234.72,287.6,8.89,8.89,0.0,Medium,High
Telangana,2018,3,97,1822.81,432.04,23.7,23.7,-43.65,Medium,Medium
Telangana,2019,3,97,4309.35,926.76,21.51,21.51,136.41,High,High
Telangana,2020,3,97,336.82,91.18,27.07,27.07,-92.18,Low,Low
Telangana,2021,3,97,4794.18,1380.71,28.8,28.8,1323.37,High,Low
Telangana,2022,3,97,3799.95,1053.19,27.72,27.72,-20.74,Medium,Low
Telangana,2023,3,97,9088.79,2330.56,25.64,25.64,139.18,High,Medium
Telangana,2024,3,97,4149.01,1068.76,25.76,25.76,-54.35,High,Medium
Telangana,2017,4,97,2223.2,224.74,10.11,10.11,0.0,Medium,High
Telangana,2018,4,97,1709.34,387.62,22.68,22.68,-23.11,Medium,Medium
Telangana,2019,4,97,1778.4,377.38,21.22,21.22,4.04,Medium,High
Telangana,2020,4,97,1584.13,404.19,25.52,25.51,-10.92,Medium,Medium
Telangana,2021,4,97,4381.95,1264.29,28.85,28.85,176.62,High,Low
Telangana,2022,4,97,1548.76,401.37,25.92,25.92,-64.66,Medium,Medium
Telangana,2023,4,97,1752.12,452.01,25.8,25.8,13.13,Medium,Medium
Telangana,2024,4,97,8920.42,2421.07,27.14,27.14,409.12,High,Low
Telangana,2017,5,97,1846.99,182.76,9.9,9.9,0.0,Medium,High
Telangana,2018,5,97,3004.86,610.24,20.31,20.31,62.69,Medium,High
Telangana,2019,5,97,2549.75,555.12,21.77,21.77,-15.15,Medium,Medium
Telangana,2020,5,97,2406.46,624.0,25.93,25.93,-5.62,Medium,Medium
Telangana,2021,5,97,9255.55,2467.22,26.66,26.66,284.61,High,Medium
Telangana,2022,5,97,11700.19,3022.25,25.83,25.83,26.41,High,Medium
Telangana,2023,5,97,12467.89,3357.3,26.93,26.93,6.56,High,Low
Telangana,2024,5,97,8770.14,2306.4,26.3,26.3,-29.66,High,Medium
Telangana,2017,6,97,282.21,28.63,10.14,10.14,0.0,Low,High
Telangana,2018,6,97,396.6,94.04,23.71,23.71,40.53,Low,Medium
Telangana,2019,6,97,2687.4,571.21,21.25,21.26,577.61,Medium,High
Telangana,2020,6,97,4977.35,1282.6,25.77,25.77,85.21,High,Medium
Telangana,2021,6,97,6497.89,1572.1,24.19,24.19,30.55,High,Medium
Telangana,2022,6,97,2324.99,574.68,24.72,24.72,-64.22,Medium,Medium
Telangana,2023,6,97,9896.45,2540.57,25.67,25.67,325.66,High,Medium
Telangana,2024,6,97,57.1,14.62,25.61,25.6,-99.42,Low,Medium
Telangana,2017,7,97,5639.28,559.87,9.93,9.93,0.0,High,High
Telangana,2018,7,97,3668.66,741.69,20.22,20.22,-34.94,Medium,High
Telangana,2019,7,97,4135.04,968.95,23.43,23.43,12.71,High,Medium
Telangana,2020,7,97,936.66,256.32,27.37,27.37,-77.35,Medium,Low
Telangana,2021,7,97,4304.51,1080.47,25.1,25.1,359.56,High,Medium
Telangana,2022,7,97,9346.15,2396.41,25.64,25.64,117.12,High,Medium
Telangana,2023,7,97,2888.46,783.84,27.14,27.14,-69.09,Medium,Low
Telangana,2024,7,97,2484.03,634.55,25.55,25.55,-14.0,Medium,Medium
Telangana,2017,8,97,2703.77,284.68,10.53,10.53,0.0,Medium,High
Telangana,2018,8,97,8061.01,1642.65,20.38,20.38,198.14,High,High
Telangana,2019,8,97,2490.8,479.96,19.27,19.27,-69.1,Medium,High
Telangana,2020,8,97,11069.96,2965.46,26.79,26.79,344.43,High,Low
Telangana,2021,8,97,5195.94,1267.21,24.39,24.39,-53.06,High,Medium
Telangana,2022,8,97,3217.39,883.92,27.47,27.47,-38.08,Medium,Low
Telangana,2023,8,97,2548.08,656.92,25.78,25.78,-20.8,Medium,Medium
Telangana,2024,8,97,4695.33,1161.38,24.73,24.73,84.27,High,Medium
Telangana,2017,9,97,901.25,88.44,9.81,9.81,0.0,Medium,High
Telangana,2018,9,97,1561.27,334.87,21.45,21.45,73.23,Medium,High
Telangana,2019,9,97,2280.24,503.82,22.1,22.1,46.05,Medium,Medium
Telangana,2020,9,97,3059.84,815.51,26.65,26.65,34.19,Medium,Medium
Telangana,2021,9,97,4911.39,1195.44,24.34,24.34,60.51,High,Medium
Telangana,2022,9,97,4865.82,1327.15,27.27,27.27,-0.93,High,Low
Telangana,2023,9,97,1639.2,462.85,28.24,28.24,-66.31,Medium,Low
Telangana,2024,9,97,3034.01,761.15,25.09,25.09,85.09,Medium,Medium
Telangana,2017,10,97,1811.53,171.57,9.47,9.47,0.0,Medium,High
Telangana,2018,10,97,1376.89,295.53,21.46,21.46,-23.99,Medium,High
Telangana,2019,10,97,1919.36,435.06,22.67,22.67,39.4,Medium,Medium
Telangana,2020,10,97,2242.65,669.34,29.85,29.85,16.84,Medium,Low
Telangana,2021,10,97,776.41,226.97,29.23,29.23,-65.38,Medium,Low
Telangana,2022,10,97,6457.7,1755.51,27.18,27.18,731.74,High,Low
Telangana,2023,10,97,5269.74,1486.1,28.2,28.2,-18.4,High,Low
Telangana,2024,10,97,2317.72,564.88,24.37,24.37,-56.02,Medium,Medium
Telangana,2017,11,97,1210.72,117.56,9.71,9.71,0.0,Medium,High
Telangana,2018,11,97,1484.29,356.95,24.05,24.05,22.6,Medium,Medium
Telangana,2019,11,97,3842.28,865.64,22.53,22.53,158.86,Medium,Medium
Telangana,2020,11,97,2746.62,791.79,28.83,28.83,-28.52,Medium,Low
Telangana,2021,11,97,5262.93,1540.84,29.28,29.28,91.61,High,Low
Telangana,2022,11,97,2744.67,744.99,27.14,27.14,-47.85,Medium,Low
Telangana,2023,11,97,3039.48,777.44,25.58,25.58,10.74,Medium,Medium
Telangana,2024,11,97,9173.05,2222.83,24.23,24.23,201.8,High,Medium
Telangana,2017,12,97,1406.38,142.6,10.14,10.14,0.0,Medium,High
Telangana,2018,12,97,1774.93,395.58,22.29,22.29,26.21,Medium,Medium
Telangana,2019,12,97,1700.74,384.75,22.62,22.62,-4.18,Medium,Medium
Telangana,2020,12,97,8323.44,1988.78,23.89,23.89,389.4,High,Medium
Telangana,2021,12,97,1417.78,355.24,25.06,25.06,-82.97,Medium,Medium
Telangana,2022,12,97,1872.85,496.23,26.5,26.5,32.1,Medium,Medium
Telangana,2023,12,97,3287.19,851.45,25.9,25.9,75.52,Medium,Medium
Telangana,2024,12,97,2935.65,832.05,28.34,28.34,-10.69,Medium,Low
Tripura,2017,1,23,532.62,51.16,9.61,9.61,0.0,Low,High
Tripura,2018,1,23,317.88,76.4,24.03,24.03,-40.32,Low,Medium
Tripura,2019,1,23,1186.3,268.58,22.64,22.64,273.19,Medium,Medium
Tripura,2020,1,23,924.37,248.26,26.86,26.86,-22.08,Medium,Low
Tripura,2021,1,23,406.62,101.86,25.05,25.05,-56.01,Low,Medium
Tripura,2022,1,23,273.59,70.65,25.82,25.82,-32.72,Low,Medium
Tripura,2023,1,23,1119.44,283.17,25.3,25.3,309.17,Medium,Medium
Tripura,2024,1,23,1607.66,468.02,29.11,29.11,43.61,Medium,Low
Tripura,2017,2,23,36.35,3.77,10.36,10.37,0.0,Low,High
Tripura,2018,2,23,30.52,6.53,21.4,21.4,-16.04,Low,High
Tripura,2019,2,23,353.43,80.21,22.7,22.69,1058.03,Low,Medium
Tripura,2020,2,23,326.04,83.88,25.73,25.73,-7.75,Low,Medium
Tripura,2021,2,23,459.46,131.69,28.66,28.66,40.92,Low,Low
Tripura,2022,2,23,141.73,37.22,26.26,26.26,-69.15,Low,Medium
Tripura,2023,2,23,1758.34,453.77,25.81,25.81,1140.63,Medium,Medium
Tripura,2024,2,23,1325.77,379.14,28.6,28.6,-24.6,Medium,Low
Tripura,2017,3,23,535.13,55.65,10.4,10.4,0.0,Low,High
Tripura,2018,3,23,1474.78,312.96,21.22,21.22,175.59,Medium,High
Tripura,2019,3,23,466.77,100.23,21.47,21.47,-68.35,Low,High
Tripura,2020,3,23,810.46,218.64,26.98,26.98,73.63,Medium,Low
Tripura,2021,3,23,445.44,117.44,26.37,26.36,-45.04,Low,Medium
Tripura,2022,3,23,1920.7,476.98,24.83,24.83,331.19,Medium,Medium
Tripura,2023,3,23,2433.87,640.0,26.3,26.3,26.72,Medium,Medium
Tripura,2024,3,23,1007.7,250.23,24.83,24.83,-58.6,Medium,Medium
Tripura,2017,4,23,1144.92,103.23,9.02,9.02,0.0,Medium,High
Tripura,2018,4,23,224.84,49.48,22.01,22.01,-80.36,Low,Medium
Tripura,2019,4,23,1872.6,407.54,21.76,21.76,732.86,Medium,Medium
Tripura,2020,4,23,1757.68,436.8,24.85,24.85,-6.14,Medium,Medium
Tripura,2021,4,23,543.26,143.28,26.37,26.37,-69.09,Low,Medium
Tripura,2022,4,23,679.47,173.09,25.47,25.47,25.07,Low,Medium
Tripura,2023,4,23,107.64,24.81,23.05,23.05,-84.16,Low,Medium
Tripura,2024,4,23,1742.66,447.73,25.69,25.69,1518.97,Medium,Medium
Tripura,2017,5,23,231.88,21.96,9.47,9.47,0.0,Low,High
Tripura,2018,5,23,824.22,171.23,20.77,20.77,255.45,Medium,High
Tripura,2019,5,23,272.72,62.66,22.98,22.98,-66.91,Low,Medium
Tripura,2020,5,23,628.17,159.71,25.43,25.42,130.34,Low,Medium
Tripura,2021,5,23,2145.05,521.28,24.3,24.3,241.48,Medium,Medium
Tripura,2022,5,23,1511.31,385.36,25.5,25.5,-29.54,Medium,Medium
Tripura,2023,5,23,705.69,184.94,26.21,26.21,-53.31,Low,Medium
Tripura,2024,5,23,3064.55,731.48,23.87,23.87,334.26,Medium,Medium
Tripura,2017,6,23,30.82,3.11,10.08,10.09,0.0,Low,High
Tripura,2018,6,23,694.48,146.28,21.06,21.06,2153.34,Low,High
Tripura,2019,6,23,791.14,177.44,22.43,22.43,13.92,Medium,Medium
Tripura,2020,6,23,1358.52,349.72,25.74,25.74,71.72,Medium,Medium
Tripura,2021,6,23,2026.45,530.36,26.17,26.17,49.17,Medium,Medium
Tripura,2022,6,23,220.3,58.66,26.63,26.63,-89.13,Low,Medium
Tripura,2023,6,23,497.83,124.49,25.01,25.01,125.98,Low,Medium
Tripura,2024,6,23,1349.35,349.41,25.89,25.89,171.05,Medium,Medium
Tripura,2017,7,23,134.44,13.56,10.08,10.09,0.0,Low,High
Tripura,2018,7,23,125.49,27.04,21.55,21.55,-6.66,Low,High
Tripura,2019,7,23,235.88,52.01,22.05,22.05,87.97,Low,Medium
Tripura,2020,7,23,1139.34,299.17,26.26,26.26,383.02,Medium,Medium
Tripura,2021,7,23,290.72,81.63,28.08,28.08,-74.48,Low,Low
Tripura,2022,7,23,519.19,125.7,24.21,24.21,78.59,Low,Medium
Tripura,2023,7,23,228.84,59.95,26.2,26.2,-55.92,Low,Medium
Tripura,2024,7,23,811.84,227.17,27.98,27.98,254.76,Medium,Low
Tripura,2017,8,23,725.88,79.23,10.92,10.92,0.0,Medium,High
Tripura,2018,8,23,127.0,28.37,22.34,22.34,-82.5,Low,Medium
Tripura,2019,8,23,206.06,40.22,19.52,19.52,62.25,Low,High
Tripura,2020,8,23,1351.81,359.98,26.63,26.63,556.03,Medium,Medium
Tripura,2021,8,23,2986.77,783.16,26.22,26.22,120.95,Medium,Medium
Tripura,2022,8,23,985.34,251.33,25.51,25.51,-67.01,Medium,Medium
Tripura,2023,8,23,3219.22,846.18,26.29,26.29,226.71,Medium,Medium
Tripura,2024,8,23,1326.23,350.01,26.39,26.39,-58.8,Medium,Medium
Tripura,2017,9,23,502.28,47.05,9.37,9.37,0.0,Low,High
Tripura,2018,9,23,575.01,138.14,24.02,24.02,14.48,Low,Medium
Tripura,2019,9,23,299.55,64.76,21.62,21.62,-47.91,Low,High
Tripura,2020,9,23,580.57,168.07,28.95,28.95,93.81,Low,Low
Tripura,2021,9,23,951.87,248.73,26.13,26.13,63.95,Medium,Medium
Tripura,2022,9,23,2889.78,809.66,28.02,28.02,203.59,Medium,Low
Tripura,2023,9,23,1347.21,368.28,27.34,27.34,-53.38,Medium,Low
Tripura,2024,9,23,1629.87,449.35,27.57,27.57,20.98,Medium,Low
Tripura,2017,10,23,887.99,92.22,10.38,10.39,0.0,Medium,High
Tripura,2018,10,23,60.1,12.91,21.48,21.48,-93.23,Low,High
Tripura,2019,10,23,584.01,121.57,20.82,20.82,871.73,Low,High
Tripura,2020,10,23,690.26,186.5,27.02,27.02,18.19,Low,Low
Tripura,2021,10,23,1340.01,375.48,28.02,28.02,94.13,Medium,Low
Tripura,2022,10,23,987.3,267.18,27.06,27.06,-26.32,Medium,Low
Tripura,2023,10,23,1715.53,463.44,27.01,27.01,73.76,Medium,Low
Tripura,2024,10,23,460.8,114.73,24.9,24.9,-73.14,Low,Medium
Tripura,2017,11,23,397.38,39.72,9.99,10.0,0.0,Low,High
Tripura,2018,11,23,118.31,26.65,22.52,22.53,-70.23,Low,Medium
Tripura,2019,11,23,1704.28,382.4,22.44,22.44,1340.52,Medium,Medium
Tripura,2020,11,23,1093.12,295.68,27.05,27.05,-35.86,Medium,Low
Tripura,2021,11,23,527.73,137.93,26.14,26.14,-51.72,Low,Medium
Tripura,2022,11,23,1959.96,535.04,27.3,27.3,271.39,Medium,Low
Tripura,2023,11,23,517.15,139.66,27.01,27.01,-73.61,Low,Low
Tripura,2024,11,23,351.55,98.52,28.02,28.02,-32.02,Low,Low
Tripura,2017,12,23,643.1,57.92,9.01,9.01,0.0,Low,High
Tripura,2018,12,23,1744.33,352.75,20.22,20.22,171.24,Medium,High
Tripura,2019,12,23,340.7,77.48,22.74,22.74,-80.47,Low,Medium
Tripura,2020,12,23,368.65,95.54,25.92,25.92,8.2,Low,Medium
Tripura,2021,12,23,991.52,280.29,28.27,28.27,168.96,Medium,Low
Tripura,2022,12,23,1091.43,279.45,25.6,25.6,10.08,Medium,Medium
Tripura,2023,12,23,693.41,188.11,27.13,27.13,-36.47,Low,Low
Tripura,2024,12,23,830.27,217.54,26.2,26.2,19.74,Medium,Medium
Uttar Pradesh,2017,1,139,2796.85,276.33,9.88,9.88,0.0,Medium,High
Uttar Pradesh,2018,1,139,1165.65,241.03,20.68,20.68,-58.32,Medium,High
Uttar Pradesh,2019,1,139,2877.8,619.79,21.54,21.54,146.88,Medium,High
Uttar Pradesh,2020,1,139,6364.76,1631.4,25.63,25.63,121.17,High,Medium
Uttar Pradesh,2021,1,139,2903.41,675.38,23.26,23.26,-54.38,Medium,Medium
Uttar Pradesh,2022,1,139,8385.8,2154.85,25.7,25.7,188.83,High,Medium
Uttar Pradesh,2023,1,139,7453.56,1885.58,25.3,25.3,-11.12,High,Medium
Uttar Pradesh,2024,1,139,2408.51,606.33,25.17,25.17,-67.69,Medium,Medium
Uttar Pradesh,2017,2,139,997.89,90.19,9.04,9.04,0.0,Medium,High
Uttar Pradesh,2018,2,139,6578.92,1255.22,19.08,19.08,559.28,High,High
Uttar Pradesh,2019,2,139,4438.5,1008.29,22.72,22.72,-32.53,High,Medium
Uttar Pradesh,2020,2,139,5300.59,1405.77,26.52,26.52,19.42,High,Medium
Uttar Pradesh,2021,2,139,2921.8,773.1,26.46,26.46,-44.88,Medium,Medium
Uttar Pradesh,2022,2,139,12271.05,3104.24,25.3,25.3,319.98,High,Medium
Uttar Pradesh,2023,2,139,6264.15,1698.24,27.11,27.11,-48.95,High,Low
Uttar Pradesh,2024,2,139,25983.44,6606.6,25.43,25.43,314.8,High,Medium
Uttar Pradesh,2017,3,139,5233.91,518.53,9.91,9.91,0.0,High,High
Uttar Pradesh,2018,3,139,1698.72,366.74,21.59,21.59,-67.54,Medium,High
Uttar Pradesh,2019,3,139,2720.87,541.22,19.89,19.89,60.17,Medium,High
Uttar Pradesh,2020,3,139,2285.86,531.32,23.24,23.24,-15.99,Medium,Medium
Uttar Pradesh,2021,3,139,4484.23,1287.75,28.72,28.72,96.17,High,Low
Uttar Pradesh,2022,3,139,5620.02,1485.62,26.43,26.43,25.33,High,Medium
Uttar Pradesh,2023,3,139,3343.04,903.16,27.02,27.02,-40.52,Medium,Low
Uttar Pradesh,2024,3,139,10688.79,2786.59,26.07,26.07,219.73,High,Medium
Uttar Pradesh,2017,4,139,3580.73,375.88,10.5,10.5,0.0,Medium,High
Uttar Pradesh,2018,4,139,5721.88,1325.94,23.17,23.17,59.8,High,Medium
Uttar Pradesh,2019,4,139,4439.17,1031.85,23.24,23.24,-22.42,High,Medium
Uttar Pradesh,2020,4,139,13107.71,3595.79,27.43,27.43,195.27,High,Low
Uttar Pradesh,2021,4,139,2090.88,538.21,25.74,25.74,-84.05,Medium,Medium
Uttar Pradesh,2022,4,139,3558.63,981.16,27.57,27.57,70.2,Medium,Low
Uttar Pradesh,2023,4,139,13341.14,3707.89,27.79,27.79,274.9,High,Low
Uttar Pradesh,2024,4,139,2386.83,637.76,26.72,26.72,-82.11,Medium,Low
Uttar Pradesh,2017,5,139,2069.52,198.7,9.6,9.6,0.0,Medium,High
Uttar Pradesh,2018,5,139,3239.23,699.11,21.58,21.58,56.52,Medium,High
Uttar Pradesh,2019,5,139,8286.57,1914.53,23.1,23.1,155.82,High,Medium
Uttar Pradesh,2020,5,139,4963.0,1315.48,26.51,26.51,-40.11,High,Medium
Uttar Pradesh,2021,5,139,2533.86,656.47,25.91,25.91,-48.94,Medium,Medium
Uttar Pradesh,2022,5,139,2664.27,754.08,28.3,28.3,5.15,Medium,Low
Uttar Pradesh,2023,5,139,4768.63,1211.58,25.41,25.41,78.98,High,Medium
Uttar Pradesh,2024,5,139,3848.98,1039.03,26.99,26.99,-19.29,Medium,Low
Uttar Pradesh,2017,6,139,3211.32,324.41,10.1,10.1,0.0,Medium,High
Uttar Pradesh,2018,6,139,2143.78,465.96,21.74,21.74,-33.24,Medium,Medium
Uttar Pradesh,2019,6,139,3729.15,822.51,22.06,22.06,73.95,Medium,Medium
Uttar Pradesh,2020,6,139,2195.07,546.53,24.9,24.9,-41.14,Medium,Medium
Uttar Pradesh,2021,6,139,2617.47,696.0,26.59,26.59,19.24,Medium,Medium
Uttar Pradesh,2022,6,139,4588.31,1201.09,26.18,26.18,75.3,High,Medium
Uttar Pradesh,2023,6,139,15448.25,4147.65,26.85,26.85,236.69,High,Low
Uttar Pradesh,2024,6,139,14153.73,3714.17,26.24,26.24,-8.38,High,Medium
Uttar Pradesh,2017,7,139,3755.69,387.57,10.32,10.32,0.0,Medium,High
Uttar Pradesh,2018,7,139,1339.23,290.57,21.7,21.7,-64.34,Medium,Medium
Uttar Pradesh,2019,7,139,3633.86,788.55,21.7,21.7,171.34,Medium,Medium
Uttar Pradesh,2020,7,139,6664.88,1805.77,27.09,27.09,83.41,High,Low
Uttar Pradesh,2021,7,139,5810.52,1480.02,25.47,25.47,-12.82,High,Medium
Uttar Pradesh,2022,7,139,6025.28,1479.55,24.56,24.56,3.7,High,Medium
Uttar Pradesh,2023,7,139,10332.15,2659.46,25.74,25.74,71.48,High,Medium
Uttar Pradesh,2024,7,139,1855.57,514.98,27.75,27.75,-82.04,Medium,Low
Uttar Pradesh,2017,8,139,608.65,57.5,9.45,9.45,0.0,Low,High
Uttar Pradesh,2018,8,139,4143.69,891.38,21.51,21.51,580.8,High,High
Uttar Pradesh,2019,8,139,511.21,114.45,22.39,22.39,-87.66,Low,Medium
Uttar Pradesh,2020,8,139,1636.51,412.25,25.19,25.19,220.12,Medium,Medium
Uttar Pradesh,2021,8,139,5596.2,1443.52,25.79,25.79,241.96,High,Medium
Uttar Pradesh,2022,8,139,20987.84,5597.06,26.67,26.67,275.04,High,Low
Uttar Pradesh,2023,8,139,4269.21,1093.44,25.61,25.61,-79.66,High,Medium
Uttar Pradesh,2024,8,139,8084.01,2201.86,27.24,27.24,89.36,High,Low
Uttar Pradesh,2017,9,139,1535.02,148.51,9.67,9.67,0.0,Medium,High
Uttar Pradesh,2018,9,139,5256.49,1160.4,22.08,22.08,242.44,High,Medium
Uttar Pradesh,2019,9,139,4655.73,1138.84,24.46,24.46,-11.43,High,Medium
Uttar Pradesh,2020,9,139,4458.61,1111.58,24.93,24.93,-4.23,High,Medium
Uttar Pradesh,2021,9,139,14554.49,3749.38,25.76,25.76,226.44,High,Medium
Uttar Pradesh,2022,9,139,7624.4,2188.65,28.71,28.71,-47.61,High,Low
Uttar Pradesh,2023,9,139,2498.89,618.62,24.76,24.76,-67.23,Medium,Medium
Uttar Pradesh,2024,9,139,3457.42,918.55,26.57,26.57,38.36,Medium,Medium
Uttar Pradesh,2017,10,139,5714.39,536.83,9.39,9.39,0.0,High,High
Uttar Pradesh,2018,10,139,4425.41,951.9,21.51,21.51,-22.56,High,High
Uttar Pradesh,2019,10,139,8691.92,1739.61,20.01,20.01,96.41,High,High
Uttar Pradesh,2020,10,139,8050.31,2102.89,26.12,26.12,-7.38,High,Medium
Uttar Pradesh,2021,10,139,5894.83,1496.2,25.38,25.38,-26.78,High,Medium
Uttar Pradesh,2022,10,139,3939.67,954.01,24.22,24.22,-33.17,Medium,Medium
Uttar Pradesh,2023,10,139,3524.23,792.24,22.48,22.48,-10.55,Medium,Medium
Uttar Pradesh,2024,10,139,4032.07,1126.55,27.94,27.94,14.41,High,Low
Uttar Pradesh,2017,11,139,2722.52,258.4,9.49,9.49,0.0,Medium,High
Uttar Pradesh,2018,11,139,768.49,159.56,20.76,20.76,-71.77,Medium,High
Uttar Pradesh,2019,11,139,3222.08,734.87,22.81,22.81,319.27,Medium,Medium
Uttar Pradesh,2020,11,139,1460.94,352.95,24.16,24.16,-54.66,Medium,Medium
Uttar Pradesh,2021,11,139,7001.87,1947.47,27.81,27.81,379.27,High,Low
Uttar Pradesh,2022,11,139,518.95,130.24,25.1,25.1,-92.59,Low,Medium
Uttar Pradesh,2023,11,139,5160.03,1349.66,26.16,26.16,894.32,High,Medium
Uttar Pradesh,2024,11,139,11069.52,3080.53,27.83,27.83,114.52,High,Low
Uttar Pradesh,2017,12,139,2842.55,263.25,9.26,9.26,0.0,Medium,High
Uttar Pradesh,2018,12,139,1694.76,343.25,20.25,20.25,-40.38,Medium,High
Uttar Pradesh,2019,12,139,3035.16,635.83,20.95,20.95,79.09,Medium,High
Uttar Pradesh,2020,12,139,10165.24,2726.2,26.82,26.82,234.92,High,Low
Uttar Pradesh,2021,12,139,22849.9,6125.52,26.81,26.81,124.78,High,Low
Uttar Pradesh,2022,12,139,3469.36,942.24,27.16,27.16,-84.82,Medium,Low
Uttar Pradesh,2023,12,139,10285.39,2757.62,26.81,26.81,196.46,High,Low
Uttar Pradesh,2024,12,139,5754.89,1444.52,25.1,25.1,-44.05,High,Medium
Uttarakhand,2017,1,59,1385.99,130.1,9.39,9.39,0.0,Medium,High
Uttarakhand,2018,1,59,1868.0,368.52,19.73,19.73,34.78,Medium,High
Uttarakhand,2019,1,59,1249.02,275.44,22.05,22.05,-33.14,Medium,Medium
Uttarakhand,2020,1,59,1610.17,405.83,25.2,25.2,28.91,Medium,Medium
Uttarakhand,2021,1,59,2095.41,564.44,26.94,26.94,30.14,Medium,Low
Uttarakhand,2022,1,59,4306.24,1138.81,26.45,26.45,105.51,High,Medium
Uttarakhand,2023,1,59,793.88,200.93,25.31,25.31,-81.56,Medium,Medium
Uttarakhand,2024,1,59,2138.65,575.7,26.92,26.92,169.39,Medium,Low
Uttarakhand,2017,2,59,556.59,54.11,9.72,9.72,0.0,Low,High
Uttarakhand,2018,2,59,518.37,114.57,22.1,22.1,-6.87,Low,Medium
Uttarakhand,2019,2,59,1866.93,341.24,18.28,18.28,260.15,Medium,High
Uttarakhand,2020,2,59,1660.88,415.33,25.01,25.01,-11.04,Medium,Medium
Uttarakhand,2021,2,59,6915.64,1922.36,27.8,27.8,316.38,High,Low
Uttarakhand,2022,2,59,2976.26,781.87,26.27,26.27,-56.96,Medium,Medium
Uttarakhand,2023,2,59,2192.58,574.31,26.19,26.19,-26.33,Medium,Medium
Uttarakhand,2024,2,59,4227.26,1148.04,27.16,27.16,92.8,High,Low
Uttarakhand,2017,3,59,2524.82,241.81,9.58,9.58,0.0,Medium,High
Uttarakhand,2018,3,59,684.18,147.21,21.52,21.52,-72.9,Low,High
Uttarakhand,2019,3,59,3543.3,762.17,21.51,21.51,417.89,Medium,High
Uttarakhand,2020,3,59,5162.31,1372.64,26.59,26.59,45.69,High,Medium
Uttarakhand,2021,3,59,601.69,156.54,26.02,26.02,-88.34,Low,Medium
Uttarakhand,2022,3,59,4700.29,1237.64,26.33,26.33,681.18,High,Medium
Uttarakhand,2023,3,59,3168.93,845.02,26.67,26.67,-32.58,Medium,Low
Uttarakhand,2024,3,59,3951.59,992.62,25.12,25.12,24.7,Medium,Medium
Uttarakhand,2017,4,59,1903.4,185.32,9.74,9.74,0.0,Medium,High
Uttarakhand,2018,4,59,1879.48,413.71,22.01,22.01,-1.26,Medium,Medium
Uttarakhand,2019,4,59,118.43,25.24,21.32,21.31,-93.7,Low,High
Uttarakhand,2020,4,59,1710.09,417.45,24.41,24.41,1343.97,Medium,Medium
Uttarakhand,2021,4,59,3163.43,835.16,26.4,26.4,84.99,Medium,Medium
Uttarakhand,2022,4,59,1750.71,443.92,25.36,25.36,-44.66,Medium,Medium
Uttarakhand,2023,4,59,414.52,111.9,27.0,27.0,-76.32,Low,Low
Uttarakhand,2024,4,59,2007.74,508.2,25.31,25.31,384.35,Medium,Medium
Uttarakhand,2017,5,59,1616.1,154.17,9.54,9.54,0.0,Medium,High
Uttarakhand,2018,5,59,2204.07,507.9,23.04,23.04,36.38,Medium,Medium
Uttarakhand,2019,5,59,3260.11,746.1,22.89,22.89,47.91,Medium,Medium
Uttarakhand,2020,5,59,3941.99,1018.26,25.83,25.83,20.92,Medium,Medium
Uttarakhand,2021,5,59,2724.62,736.77,27.04,27.04,-30.88,Medium,Low
Uttarakhand,2022,5,59,2938.56,767.45,26.12,26.12,7.85,Medium,Medium
